repair_id,garage_id,user_id,calculated_distance_km,distance_score,is_nearby,is_very_close,specialization_match_score,historical_satisfaction_rate,total_repairs,avg_historical_cost,avg_completion_time,cost_reliability,time_reliability,overall_preference_score,distance_preference_match,price_preference_match,rating_preference_match,availability_score,current_utilization,avg_hourly_rate,price_competitiveness,cost_accuracy,avg_rating,num_reviews,years_in_business,certified,user_satisfied,satisfaction_score,would_recommend,final_cost,completion_days
REP0793,GAR033,USER019,13.241098316154599,0.07021930316046167,0,0,0.3,0.45454545454545453,11,160421.81818181818,5.454545454545454,0.056378056861453765,0.19394702683044607,0.3333333333333333,1,0,0,0.0,1.0,4904,0.7021818923327896,0.7594635110997703,3.91,45,22,0,1,0.507,0,388933,14
REP0794,GAR019,USER162,6.980483473579788,0.12530569147979603,0,0,0.3,0.8666666666666667,15,194796.66666666666,6.133333333333334,0.05346070332166303,0.17532800504040771,0.3333333333333333,1,0,0,0.7142857142857143,0.2857142857142857,3800,0.9061842105263158,0.7724385962408483,4.1,50,7,1,1,0.546,0,86014,6
REP0795,GAR072,USER303,7.487275783989728,0.11782343657153045,0,0,0.3,0.6666666666666666,12,160168.08333333334,6.5,0.062499310756811526,0.16566625349947076,0.6666666666666666,1,1,0,0.5,0.5,4029,0.8546785802928767,0.8356034599436467,3.95,15,4,0,1,0.592,0,407472,15
REP0796,GAR097,USER194,11.166062482550737,0.08219586258366314,0,0,0.8,0.5789473684210527,19,92268.05263157895,3.9473684210526314,0.07960583351808798,0.246084051089216,0.6666666666666666,0,1,1,0.25,0.75,2761,1.2471930459978269,0.8700055911573696,4.22,47,22,1,0,0.507,0,80914,4
REP0797,GAR057,USER399,7.384110743323185,0.119273233693432,0,0,1.0,0.7,10,67765.3,5.3,0.15632151231422392,0.2207874513885492,0.3333333333333333,0,1,0,0.5,0.5,2465,1.3969574036511156,0.8829506341647414,3.83,15,6,1,1,0.735,1,37453,5
REP0798,GAR007,USER154,8.509106711914935,0.10516234913496106,0,0,0.3,0.6666666666666666,12,71147.91666666667,4.75,0.11922544607585,0.2152253299176548,0.3333333333333333,1,0,0,1.0,0.0,1769,1.9465799886941775,0.8188959938628562,3.8,24,5,1,1,0.573,0,243259,11
REP0799,GAR052,USER027,15.969369674395814,0.058929708008474066,0,0,0.8,0.9285714285714286,14,167016.42857142858,5.5,0.05306258465322932,0.18118601220870661,0.0,0,0,0,1.0,0.0,3774,0.9124271330153683,0.8645266405518771,4.22,97,7,1,1,0.689,1,24939,3
REP0800,GAR041,USER199,12.309192710793482,0.07513603730367661,0,0,0.8,0.7692307692307693,13,108443.92307692308,5.461538461538462,0.09462280967985631,0.23638069205339082,0.3333333333333333,0,1,0,1.0,0.0,3752,0.9177771855010661,0.8252082125751243,3.86,15,14,1,1,0.602,0,77017,4
REP0801,GAR055,USER084,4.6832130973943515,0.1759568017005172,1,0,1.0,1.0,5,119149.0,4.8,0.057290738575140235,0.264908564940645,1.0,1,1,1,1.0,0.0,4079,0.8442020102966413,0.8269700849726458,3.66,18,26,1,1,0.635,0,20155,3
REP0802,GAR051,USER002,11.001886766379926,0.08332023284882444,0,0,0.3,0.6,10,149833.4,5.6,0.057506897699036504,0.1944796352188567,0.6666666666666666,0,1,1,0.625,0.375,3874,0.8888745482705214,0.9043612545928963,3.79,15,17,0,1,0.71,1,33966,3
REP0803,GAR099,USER342,11.468815157642613,0.08020008215352056,0,0,0.3,0.6875,16,88555.4375,4.625,0.08645829599845187,0.21099585724104145,1.0,1,1,1,0.4,0.6,3536,0.9738404977375565,0.8979248133939928,4.1,103,28,1,0,0.671,1,435595,13
REP0804,GAR057,USER151,7.346233241448359,0.11981452843108725,0,0,0.8,0.7,10,67765.3,5.3,0.15632151231422392,0.2207874513885492,0.3333333333333333,1,0,0,0.5,0.5,2465,1.3969574036511156,0.8383895131086142,3.83,15,6,1,0,0.436,0,62030,4
REP0805,GAR091,USER325,17.471950260805308,0.054136135377207524,0,0,0.8,0.8888888888888888,9,190512.33333333334,5.0,0.05674736032349002,0.21712927295533244,0.3333333333333333,0,0,1,1.0,0.0,5118,0.672821414615084,0.9041538235725819,4.06,34,3,1,1,0.727,1,30800,1
REP0806,GAR028,USER170,11.12418761391948,0.08247975302295098,0,0,1.0,0.6666666666666666,9,231361.88888888888,5.0,0.04718685338344697,0.2449655295864104,0.0,0,0,0,1.0,0.0,5378,0.64029378951283,0.8011507808870305,4.16,179,26,0,1,0.744,1,368995,5
REP0807,GAR080,USER149,16.50633845207913,0.05712216765015391,0,0,0.3,0.7692307692307693,13,97306.61538461539,5.076923076923077,0.09246743861994061,0.19561018600640578,0.3333333333333333,0,0,1,0.0,1.0,3788,0.9090549102428722,0.8645471983022487,4.32,259,27,1,1,0.673,0,27822,2
REP0808,GAR016,USER263,15.190894783954592,0.0617631090402128,0,0,0.3,0.7142857142857143,7,167749.0,5.0,0.053122527291033915,0.2402530733520421,0.3333333333333333,0,0,1,0.25,0.75,3149,1.0935217529374404,0.8452144829463695,4.22,32,24,0,1,0.563,0,29693,2
REP0809,GAR035,USER351,9.665645741314092,0.09375897383563314,0,0,1.0,0.625,8,23076.125,2.625,0.4412019421950666,0.3849129802849238,0.0,0,0,0,1.0,0.0,2506,1.3741021548284118,0.8765656355961525,3.64,15,1,0,1,0.745,1,50669,6
REP0810,GAR002,USER214,10.473748543057043,0.08715547462517093,0,0,0.3,0.8823529411764706,34,176045.11764705883,4.647058823529412,0.05706001796082977,0.21503030647393923,0.6666666666666666,1,0,1,0.5,0.5,4518,0.7621735281097831,0.8771446505788812,4.46,179,26,0,1,0.637,1,354189,11
REP0811,GAR006,USER108,10.288860493900842,0.08858289997828223,0,0,1.0,0.6363636363636364,11,228740.72727272726,6.090909090909091,0.045374131532594966,0.16424916464235856,0.0,0,0,0,0.14285714285714285,0.8571428571428571,4792,0.718593489148581,0.868192512126405,4.2,15,8,0,1,0.798,0,38967,2
REP0812,GAR033,USER177,17.54323372812511,0.05392802650614646,0,0,0.3,0.45454545454545453,11,160421.81818181818,5.454545454545454,0.056378056861453765,0.19394702683044607,0.0,0,0,0,0.0,1.0,4904,0.7021818923327896,0.835086558606241,3.91,45,22,0,1,0.578,0,105646,7
REP0813,GAR033,USER343,4.664768982218413,0.17652970547236407,1,0,0.3,0.45454545454545453,11,160421.81818181818,5.454545454545454,0.056378056861453765,0.19394702683044607,0.3333333333333333,1,0,0,0.0,1.0,4904,0.7021818923327896,0.8505295235228834,3.91,45,22,0,1,0.628,0,90430,3
REP0814,GAR061,USER287,12.1217359767228,0.07620942852180093,0,0,0.3,0.9166666666666666,12,65895.25,4.583333333333333,0.1099339812272304,0.20625126877502464,0.3333333333333333,0,0,1,0.5,0.5,2256,1.5263741134751774,0.8914994228692705,4.39,60,19,0,1,0.616,0,23943,2
REP0815,GAR069,USER375,16.397089174840872,0.05748088027542957,0,0,0.3,0.6428571428571429,14,42513.92857142857,2.2857142857142856,0.2687856217315105,0.38612980511405803,0.3333333333333333,0,1,0,0.0,1.0,3856,0.8930238589211619,0.8756142506142506,4.15,61,22,0,1,0.685,0,21966,1
REP0816,GAR087,USER361,8.13396959099854,0.10948142426327899,0,0,0.8,0.75,4,183570.0,4.75,0.06417482338476682,0.23233995969073964,0.6666666666666666,0,1,1,0.5,0.5,3550,0.97,0.855978736054279,4.01,54,16,1,1,0.64,1,24475,1
REP0817,GAR012,USER295,18.03446198070666,0.05253628923231981,0,0,0.8,0.7272727272727273,22,109157.5,5.045454545454546,0.07812754044392511,0.20574488077498343,0.6666666666666666,0,1,1,0.6,0.4,3681,0.9354794892692203,0.812641762718141,4.18,72,30,0,0,0.694,1,102602,6
REP0818,GAR072,USER177,11.326948395536878,0.0811230783088264,0,0,0.3,0.6666666666666666,12,160168.08333333334,6.5,0.062499310756811526,0.16566625349947076,0.3333333333333333,0,1,0,0.5,0.5,4029,0.8546785802928767,0.80169332324471,3.95,15,4,0,1,0.622,1,91855,5
REP0819,GAR100,USER326,19.563169743122472,0.048630634891999494,0,0,0.3,0.5,12,50532.75,2.5,0.2385268799622957,0.3308410429790291,0.3333333333333333,0,0,1,0.625,0.375,4638,0.742453643811988,0.8421885072635413,4.19,56,1,1,0,0.664,1,112353,3
REP0820,GAR047,USER007,9.961375690296597,0.0912294248691098,0,0,0.8,0.5833333333333334,12,50628.25,4.25,0.1701932961121203,0.24343292207814549,0.3333333333333333,1,0,0,0.6,0.4,2328,1.4791666666666667,0.7774679884345311,4.0,37,11,1,1,0.535,0,35517,5
REP0821,GAR084,USER100,17.291898735486683,0.05466901027939643,0,0,0.3,0.5714285714285714,7,180764.42857142858,6.857142857142857,0.055023402347634746,0.17526579854054872,0.3333333333333333,0,0,1,0.25,0.75,3963,0.8689124400706535,0.8864172409008926,3.66,17,21,0,0,0.44,0,24079,3
REP0822,GAR028,USER135,6.184986906127039,0.13917909845420098,0,0,0.8,0.6666666666666666,9,231361.88888888888,5.0,0.04718685338344697,0.2449655295864104,0.3333333333333333,0,0,1,1.0,0.0,5378,0.64029378951283,0.7559922023835896,4.16,179,26,0,1,0.525,0,112314,3
REP0823,GAR061,USER238,9.010240450628592,0.09989770025326465,0,0,0.3,0.9166666666666666,12,65895.25,4.583333333333333,0.1099339812272304,0.20625126877502464,0.3333333333333333,1,0,0,0.5,0.5,2256,1.5263741134751774,0.8101410055547643,4.39,60,19,0,1,0.625,1,25062,2
REP0824,GAR068,USER196,18.45362372955822,0.05140430461192586,0,0,1.0,0.3333333333333333,9,96419.77777777778,5.0,0.1444352657380637,0.3483314773547883,0.3333333333333333,0,0,1,1.0,0.0,3275,1.0514503816793894,0.7999374152498174,4.06,34,18,1,1,0.722,1,241605,5
REP0825,GAR078,USER157,10.671006944889829,0.08568240981450635,0,0,0.8,0.6363636363636364,11,110893.54545454546,4.2727272727272725,0.07294733461874474,0.3005079644223275,0.0,0,0,0,1.0,0.0,3444,0.9998548199767712,0.8533028571428571,3.93,26,24,1,1,0.632,0,25084,3
REP0826,GAR036,USER093,17.05178067836785,0.05539619707424979,0,0,0.8,1.0,12,122740.5,3.75,0.06382955510952525,0.361722535216416,0.6666666666666666,0,1,1,0.2,0.8,3977,0.8658536585365854,0.8701233324943367,4.35,86,21,0,1,0.692,1,27656,1
REP0827,GAR086,USER197,16.05018038693939,0.05865040587875598,0,0,1.0,0.9166666666666666,12,33708.0,2.9166666666666665,0.3242417964102791,0.3262403967110093,0.3333333333333333,0,0,1,0.6666666666666666,0.3333333333333333,2204,1.5623865698729582,0.8515306985397756,4.1,35,5,0,0,0.664,1,75518,7
REP0828,GAR099,USER004,14.270292964014484,0.06548662834148436,0,0,0.3,0.6875,16,88555.4375,4.625,0.08645829599845187,0.21099585724104145,1.0,1,1,1,0.4,0.6,3536,0.9738404977375565,0.8391727328389686,4.1,103,28,1,1,0.567,0,24670,2
REP0829,GAR006,USER046,8.581375819067237,0.10436914477459164,0,0,0.8,0.6363636363636364,11,228740.72727272726,6.090909090909091,0.045374131532594966,0.16424916464235856,0.3333333333333333,0,1,0,0.14285714285714285,0.8571428571428571,4792,0.718593489148581,0.7515557141489482,4.2,15,8,0,1,0.571,0,430335,13
REP0830,GAR002,USER165,9.895760515314914,0.09177881604449872,0,0,0.3,0.8823529411764706,34,176045.11764705883,4.647058823529412,0.05706001796082977,0.21503030647393923,0.6666666666666666,1,0,1,0.5,0.5,4518,0.7621735281097831,0.860357561952095,4.46,179,26,0,1,0.774,1,112176,3
REP0831,GAR086,USER210,12.932327403157492,0.07177551682954059,0,0,0.8,0.9166666666666666,12,33708.0,2.9166666666666665,0.3242417964102791,0.3262403967110093,0.3333333333333333,0,0,1,0.6666666666666666,0.3333333333333333,2204,1.5623865698729582,0.8229403202328966,4.1,35,5,0,1,0.682,1,60648,7
REP0832,GAR054,USER248,2.0020712384324613,0.33310335451005235,1,0,1.0,0.6428571428571429,14,105358.71428571429,5.428571428571429,0.07926258191729263,0.228959243948309,0.6666666666666666,1,0,1,0.0,1.0,2339,1.4722103463018383,0.8486986448698645,4.1,73,19,1,1,0.705,1,19728,3
REP0833,GAR008,USER238,17.829321561989193,0.05310865804207747,0,0,0.8,0.8,15,139390.53333333333,6.2,0.07515076110408979,0.19185656741240167,0.3333333333333333,0,1,0,0.8,0.2,2761,1.2471930459978269,0.8450474050397145,3.98,25,5,0,0,0.682,0,96114,6
REP0834,GAR025,USER340,16.29298383929784,0.05782692040268533,0,0,0.3,0.7857142857142857,14,86684.07142857143,6.142857142857143,0.11585119531442793,0.19150232340508494,0.3333333333333333,0,0,1,0.2,0.8,1805,1.9077562326869806,0.8830777055764559,4.23,68,27,1,1,0.758,1,100700,11
REP0835,GAR027,USER347,19.14246415350855,0.04964635867681628,0,0,0.6,0.75,16,122500.125,4.625,0.06849819434535931,0.1968333004869414,0.3333333333333333,0,0,1,0.8,0.2,2904,1.1857782369146006,0.8339584535487594,4.45,153,4,1,1,0.677,1,34686,2
REP0836,GAR091,USER325,10.603055979495261,0.08618419162737681,0,0,1.0,0.8888888888888888,9,190512.33333333334,5.0,0.05674736032349002,0.21712927295533244,0.3333333333333333,0,0,1,1.0,0.0,5118,0.672821414615084,0.8752868937971325,4.06,34,3,1,1,0.746,1,117460,4
REP0837,GAR057,USER390,13.724204964279924,0.06791538167432079,0,0,0.8,0.7,10,67765.3,5.3,0.15632151231422392,0.2207874513885492,0.3333333333333333,0,0,1,0.5,0.5,2465,1.3969574036511156,0.8595551061678464,3.83,15,6,1,0,0.533,0,76509,4
REP0838,GAR069,USER169,17.997784579255654,0.05263771656258988,0,0,0.3,0.6428571428571429,14,42513.92857142857,2.2857142857142856,0.2687856217315105,0.38612980511405803,0.6666666666666666,0,1,1,0.0,1.0,3856,0.8930238589211619,0.7960394088669951,4.15,61,22,0,1,0.686,1,61101,3
REP0839,GAR008,USER235,18.7321785496204,0.050678641361637064,0,0,1.0,0.8,15,139390.53333333333,6.2,0.07515076110408979,0.19185656741240167,0.6666666666666666,0,1,1,0.8,0.2,2761,1.2471930459978269,0.770421974522293,3.98,25,5,0,1,0.663,0,30887,3
REP0840,GAR054,USER381,17.809729742961533,0.05316397490369009,0,0,0.8,0.6428571428571429,14,105358.71428571429,5.428571428571429,0.07926258191729263,0.228959243948309,0.3333333333333333,0,0,1,0.0,1.0,2339,1.4722103463018383,0.8956756640867869,4.1,73,19,1,1,0.547,0,41777,7
REP0841,GAR025,USER311,4.438425787998991,0.18387673914880046,1,0,0.3,0.7857142857142857,14,86684.07142857143,6.142857142857143,0.11585119531442793,0.19150232340508494,0.6666666666666666,1,0,1,0.2,0.8,1805,1.9077562326869806,0.8418333456343642,4.23,68,27,1,1,0.66,0,11406,2
REP0842,GAR076,USER264,12.182320997215815,0.07585917534637535,0,0,0.3,0.7777777777777778,18,55459.27777777778,3.888888888888889,0.1260974927616212,0.23619397033456754,0.3333333333333333,0,0,1,1.0,0.0,1906,1.8066631689401889,0.8810627951229826,4.18,21,9,0,1,0.501,0,317532,15
REP0843,GAR001,USER187,13.598586981623784,0.06849978023618085,0,0,1.0,0.8823529411764706,17,181226.0,6.0588235294117645,0.05935785247835504,0.1949229257368785,1.0,1,1,1,0.0,1.0,3824,0.9004968619246861,0.891966855042818,4.14,32,3,1,1,0.752,1,25727,2
REP0844,GAR079,USER329,9.779986930870445,0.09276449094166514,0,0,0.3,0.4444444444444444,9,116845.11111111111,6.888888888888889,0.0787944171839091,0.18233065198384377,0.3333333333333333,0,0,1,0.8,0.2,2190,1.5723744292237443,0.7930154120016865,3.85,17,3,0,0,0.584,0,257655,15
REP0845,GAR021,USER059,14.008479159415522,0.06662900280423505,0,0,0.3,0.5555555555555556,9,154857.33333333334,5.666666666666667,0.08607816239083198,0.3090169943749474,0.3333333333333333,0,0,1,1.0,0.0,4201,0.8196857890978339,0.906943490578186,4.08,118,22,1,1,0.648,1,338065,7
REP0846,GAR043,USER300,19.630073175906954,0.04847292549441174,0,0,1.0,0.8333333333333334,6,44122.0,1.8333333333333333,0.3012759464811644,0.4293393075979901,0.3333333333333333,0,0,1,1.0,0.0,2740,1.2567518248175182,0.9077268394674538,4.56,257,24,0,1,0.797,1,29522,1
REP0847,GAR090,USER184,17.524840761526896,0.05398157063119477,0,0,0.3,0.6666666666666666,18,86607.94444444444,5.833333333333333,0.11819107633054592,0.21967724918778211,0.3333333333333333,0,0,1,0.75,0.25,1956,1.760480572597137,0.8345402492421691,3.92,23,29,1,1,0.668,0,27682,2
REP0848,GAR085,USER221,6.353899154083006,0.13598228355426706,0,0,0.6,0.6666666666666666,9,92032.55555555556,4.444444444444445,0.11217094592749048,0.244695619103299,0.6666666666666666,1,0,1,0.3333333333333333,0.6666666666666666,3204,1.0747503121098627,0.8552316728301066,3.84,15,11,0,1,0.595,0,31452,2
REP0849,GAR045,USER277,12.559855144698638,0.07374710049103733,0,0,0.3,0.75,12,67898.75,3.6666666666666665,0.11681414425277735,0.2858380626548852,0.3333333333333333,0,0,1,1.0,0.0,2953,1.166102268879106,0.797077713124104,3.81,19,10,1,1,0.49,0,271022,5
REP0850,GAR013,USER290,9.61971248608277,0.0941645078725539,0,0,1.0,0.5833333333333334,12,93066.75,4.416666666666667,0.08795491592200202,0.2519992036988993,0.6666666666666666,1,0,1,0.16666666666666666,0.8333333333333334,1500,2.2956666666666665,0.8409995425434584,4.28,26,8,1,1,0.622,0,73537,4
REP0851,GAR090,USER226,18.291574345252155,0.05183610119648476,0,0,0.3,0.6666666666666666,18,86607.94444444444,5.833333333333333,0.11819107633054592,0.21967724918778211,0.3333333333333333,1,0,0,0.75,0.25,1956,1.760480572597137,0.8618391357987543,3.92,23,29,1,1,0.517,0,171849,9
REP0852,GAR048,USER077,16.321241014300462,0.05773258389363657,0,0,0.3,0.7368421052631579,19,105584.63157894737,5.105263157894737,0.0970524648219651,0.24672255782101793,0.6666666666666666,0,1,1,0.625,0.375,4567,0.753996058681848,0.8105778049526139,4.16,190,25,1,0,0.628,1,97265,4
REP0853,GAR006,USER281,9.955747102327084,0.09127629459314485,0,0,0.8,0.6363636363636364,11,228740.72727272726,6.090909090909091,0.045374131532594966,0.16424916464235856,0.3333333333333333,0,0,1,0.14285714285714285,0.8571428571428571,4792,0.718593489148581,0.8758743910534849,4.2,15,8,0,0,0.647,1,444628,15
REP0854,GAR069,USER372,11.633085649841897,0.07915722474441665,0,0,0.3,0.6428571428571429,14,42513.92857142857,2.2857142857142856,0.2687856217315105,0.38612980511405803,0.6666666666666666,1,0,1,0.0,1.0,3856,0.8930238589211619,0.7806860609831985,4.15,61,22,0,1,0.59,0,31351,1
REP0855,GAR078,USER041,8.648732340498961,0.10364055761010854,0,0,0.8,0.6363636363636364,11,110893.54545454546,4.2727272727272725,0.07294733461874474,0.3005079644223275,0.3333333333333333,0,1,0,1.0,0.0,3444,0.9998548199767712,0.7687147688838782,3.93,26,24,1,0,0.564,0,21843,2
REP0856,GAR060,USER344,19.580284555597263,0.04859019307038823,0,0,1.0,0.8,10,140588.2,5.1,0.05497280819422934,0.16031591298379788,0.3333333333333333,0,1,0,0.0,1.0,4789,0.7190436416788474,0.8538774754765871,3.9,15,2,0,0,0.618,1,424442,15
REP0857,GAR019,USER313,12.13993486767584,0.07610387799257619,0,0,1.0,0.8666666666666667,15,194796.66666666666,6.133333333333334,0.05346070332166303,0.17532800504040771,0.3333333333333333,0,0,1,0.7142857142857143,0.2857142857142857,3800,0.9061842105263158,0.8355843407726858,4.1,50,7,1,1,0.724,1,107340,3
REP0858,GAR088,USER198,2.3938522194763823,0.2946504253371068,1,0,1.0,0.3333333333333333,3,63555.666666666664,3.0,0.18542404516704458,0.36602540378443865,0.6666666666666666,1,1,0,0.875,0.125,4342,0.7930677107323814,0.8343740434649526,3.99,18,16,1,0,0.531,0,114243,5
REP0859,GAR100,USER016,8.60521087188024,0.10411015576217619,0,0,0.3,0.5,12,50532.75,2.5,0.2385268799622957,0.3308410429790291,0.3333333333333333,0,0,1,0.625,0.375,4638,0.742453643811988,0.8761849261849262,4.19,56,1,1,1,0.705,0,28927,1
REP0860,GAR002,USER003,7.687831755726215,0.11510351812935288,0,0,0.3,0.8823529411764706,34,176045.11764705883,4.647058823529412,0.05706001796082977,0.21503030647393923,0.3333333333333333,1,0,0,0.5,0.5,4518,0.7621735281097831,0.8782108944295618,4.46,179,26,0,1,0.77,1,356349,10
REP0861,GAR048,USER394,19.944202038154533,0.047745910690618676,0,0,0.3,0.7368421052631579,19,105584.63157894737,5.105263157894737,0.0970524648219651,0.24672255782101793,0.6666666666666666,0,1,1,0.625,0.375,4567,0.753996058681848,0.755168709215343,4.16,190,25,1,0,0.585,0,312851,10
REP0862,GAR080,USER149,11.592390808684794,0.07941303722167789,0,0,0.3,0.7692307692307693,13,97306.61538461539,5.076923076923077,0.09246743861994061,0.19561018600640578,0.3333333333333333,0,0,1,0.0,1.0,3788,0.9090549102428722,0.8665431295789512,4.32,259,27,1,1,0.771,1,277086,8
REP0863,GAR053,USER243,12.426042854648045,0.07448210994305025,0,0,0.3,0.8,5,133232.8,5.6,0.06523298394541374,0.2184498952542088,1.0,1,1,1,0.0,1.0,2822,1.2202338766832035,0.83656330749354,4.35,58,10,1,1,0.582,0,293563,11
REP0864,GAR087,USER011,13.055756014204869,0.07114523039453668,0,0,0.3,0.75,4,183570.0,4.75,0.06417482338476682,0.23233995969073964,0.6666666666666666,1,0,1,0.5,0.5,3550,0.97,0.8974726970382466,4.01,54,16,1,0,0.63,1,299536,5
REP0865,GAR008,USER021,8.715076712705049,0.10293279503312967,0,0,1.0,0.8,15,139390.53333333333,6.2,0.07515076110408979,0.19185656741240167,0.6666666666666666,0,1,1,0.8,0.2,2761,1.2471930459978269,0.8864086908254698,3.98,25,5,0,1,0.651,1,22357,1
REP0866,GAR079,USER057,7.820515261532198,0.11337206164827741,0,0,1.0,0.4444444444444444,9,116845.11111111111,6.888888888888889,0.0787944171839091,0.18233065198384377,0.0,0,0,0,0.8,0.2,2190,1.5723744292237443,0.8940220335921979,3.85,17,3,0,1,0.661,0,24751,2
REP0867,GAR023,USER340,19.418448417272344,0.04897531778928322,0,0,0.3,0.6666666666666666,9,132158.0,4.111111111111111,0.06925861317120872,0.3177276335411597,0.0,0,0,0,0.8333333333333334,0.16666666666666666,3040,1.1327302631578948,0.8347290507320763,3.9,15,18,1,0,0.479,0,92700,3
REP0868,GAR004,USER198,18.44070187316844,0.051438472053325114,0,0,1.0,0.5833333333333334,12,39494.583333333336,3.3333333333333335,0.27323611960573707,0.3603278037113696,0.0,0,0,0,0.0,1.0,2886,1.1931739431739432,0.8695496623585708,3.65,15,22,1,0,0.689,1,25278,1
REP0869,GAR007,USER287,19.667724380915523,0.048384620462782794,0,0,0.8,0.6666666666666666,12,71147.91666666667,4.75,0.11922544607585,0.2152253299176548,0.3333333333333333,0,0,1,1.0,0.0,1769,1.9465799886941775,0.8624656593406593,3.8,24,5,1,1,0.534,0,25115,2
REP0870,GAR002,USER283,18.70960525243585,0.050736683317207126,0,0,0.3,0.8823529411764706,34,176045.11764705883,4.647058823529412,0.05706001796082977,0.21503030647393923,0.3333333333333333,0,1,0,0.5,0.5,4518,0.7621735281097831,0.801419170125336,4.46,179,26,0,1,0.716,1,116381,3
REP0871,GAR025,USER319,19.994361573814267,0.04763183659975041,0,0,0.3,0.7857142857142857,14,86684.07142857143,6.142857142857143,0.11585119531442793,0.19150232340508494,0.6666666666666666,0,1,1,0.2,0.8,1805,1.9077562326869806,0.8714997368323116,4.23,68,27,1,1,0.658,0,163923,11
REP0872,GAR086,USER210,8.328395766032246,0.10719956840181766,0,0,1.0,0.9166666666666666,12,33708.0,2.9166666666666665,0.3242417964102791,0.3262403967110093,0.3333333333333333,0,0,1,0.6666666666666666,0.3333333333333333,2204,1.5623865698729582,0.7697174095137327,4.1,35,5,0,1,0.704,1,55813,3
REP0873,GAR075,USER088,16.33241491144089,0.05769536473188821,0,0,0.3,0.7,10,51893.3,3.9,0.2648183949410345,0.3193082240245573,0.3333333333333333,0,1,0,0.2,0.8,3683,0.9349714906326364,0.8371288121990369,3.89,15,28,0,1,0.545,0,23183,3
REP0874,GAR011,USER103,15.329902990280928,0.06123735092579363,0,0,1.0,0.7142857142857143,7,128331.42857142857,4.571428571428571,0.05936411536076759,0.25783218979627226,0.3333333333333333,0,1,0,0.8,0.2,2947,1.168476416694944,0.8803800609799334,3.92,41,29,1,1,0.727,1,24832,2
REP0875,GAR070,USER114,8.130996580260875,0.10951707091444664,0,0,1.0,0.7142857142857143,7,108324.42857142857,4.0,0.06263762312469752,0.30216947925196225,0.6666666666666666,1,1,0,0.0,1.0,4276,0.8053086997193639,0.8384013601534768,4.01,66,30,0,1,0.651,1,72982,4
REP0876,GAR019,USER073,15.829821673024934,0.059418336060138625,0,0,0.3,0.8666666666666667,15,194796.66666666666,6.133333333333334,0.05346070332166303,0.17532800504040771,0.3333333333333333,0,0,1,0.7142857142857143,0.2857142857142857,3800,0.9061842105263158,0.8794281464055905,4.1,50,7,1,1,0.649,0,101683,7
REP0877,GAR021,USER232,10.117457361718817,0.08994862471371734,0,0,0.3,0.5555555555555556,9,154857.33333333334,5.666666666666667,0.08607816239083198,0.3090169943749474,0.6666666666666666,0,1,1,1.0,0.0,4201,0.8196857890978339,0.9015323131102296,4.08,118,22,1,1,0.565,0,91135,4
REP0878,GAR096,USER354,16.865225263488057,0.05597466504067787,0,0,1.0,0.9166666666666666,24,83568.16666666667,4.333333333333333,0.09942249716506818,0.2692979353148111,0.3333333333333333,0,0,1,0.6,0.4,3663,0.9400764400764401,0.8435290722839417,4.31,15,2,1,1,0.864,1,23386,3
REP0879,GAR100,USER016,7.667981861170943,0.11536710805540513,0,0,0.3,0.5,12,50532.75,2.5,0.2385268799622957,0.3308410429790291,0.3333333333333333,0,0,1,0.625,0.375,4638,0.742453643811988,0.8222936144099917,4.19,56,1,1,0,0.607,0,32626,2
REP0880,GAR002,USER338,13.293866373238929,0.06996007755271916,0,0,0.3,0.8823529411764706,34,176045.11764705883,4.647058823529412,0.05706001796082977,0.21503030647393923,0.6666666666666666,1,0,1,0.5,0.5,4518,0.7621735281097831,0.7512453266773077,4.46,179,26,0,1,0.617,0,116570,3
REP0881,GAR042,USER395,13.06332933837859,0.07110691756830416,0,0,1.0,1.0,6,127701.83333333333,5.666666666666667,0.07636741053070463,0.29221649656397125,0.6666666666666666,0,1,1,0.42857142857142855,0.5714285714285714,4383,0.7856490987907826,0.811306765523633,3.85,35,28,1,1,0.6,0,256520,5
REP0882,GAR044,USER382,1.7783897094420777,0.35992071112328144,1,1,1.0,0.3333333333333333,6,63120.0,4.833333333333333,0.1377874228566072,0.20991366558572697,0.3333333333333333,1,0,0,0.16666666666666666,0.8333333333333334,1929,1.7851218247796785,0.8924185601882492,4.26,31,8,0,1,0.847,1,24272,3
REP0883,GAR020,USER029,9.083592414820169,0.09917100561604106,0,0,0.8,0.75,20,56817.35,4.6,0.16339256973788002,0.21516305588453097,0.6666666666666666,1,0,1,0.0,1.0,2286,1.5063429571303586,0.8620709989385541,4.05,48,28,1,1,0.597,0,19297,3
REP0884,GAR097,USER120,5.943084163415926,0.14402821231364857,0,0,0.8,0.5789473684210527,19,92268.05263157895,3.9473684210526314,0.07960583351808798,0.246084051089216,0.3333333333333333,0,0,1,0.25,0.75,2761,1.2471930459978269,0.8648773573277456,4.22,47,22,1,0,0.693,1,28067,3
REP0885,GAR033,USER048,15.464731540697528,0.0607358824848252,0,0,0.3,0.45454545454545453,11,160421.81818181818,5.454545454545454,0.056378056861453765,0.19394702683044607,0.0,0,0,0,0.0,1.0,4904,0.7021818923327896,0.9067845088953721,3.91,45,22,0,0,0.65,1,31703,2
