repair_id,garage_id,user_id,damage_type,damage_location,repair_category,user_location_lat,user_location_lon,distance_to_garage,vehicle_make,vehicle_year,final_cost,estimated_cost,completion_days,user_satisfied,satisfaction_score,would_recommend,repair_date,parts_replaced,insurance_claimed
REP0490,GAR069,USER158,moderate,side_door,general_repair,6.848808,79.892461,9.48,Mitsubishi,2012,82831,68210,4,0,0.629,0,2024-01-31,grill,1
REP0491,GAR028,USER262,severe,trunk,general_repair,6.91387,79.701665,17.58,Toyota,2021,493319,544766,7,1,0.795,1,2023-09-13,"ac_condenser,paint,tail_light,windshield",0
REP0492,GAR002,USER038,moderate,trunk,paint_work,6.809179,80.025482,14.81,Honda,2013,98368,83618,5,1,0.714,1,2024-06-20,"door_panel,grill,side_mirror",0
REP0493,GAR047,USER061,minor,front_bumper,paint_work,6.854756,79.865969,18.54,Nissan,2017,18755,15550,3,1,0.602,0,2024-10-03,windshield,0
REP0494,GAR027,USER037,minor,trunk,body_work,6.779317,79.89098,9.92,Suzuki,2012,26840,31136,1,0,0.69,0,2023-10-11,"front_bumper,grill",1
REP0495,GAR005,USER337,minor,hood,paint_work,6.77631,79.922633,8.24,Toyota,2014,26884,21660,3,1,0.544,0,2023-03-20,ac_condenser,0
REP0496,GAR005,USER020,moderate,side_mirror,general_repair,6.729601,79.919806,12.92,Honda,2023,63115,50924,7,1,0.628,1,2023-01-02,"front_bumper,trunk_lid,windshield",0
REP0497,GAR085,USER263,moderate,front_bumper,paint_work,6.925706,79.884874,4.97,Honda,2015,86752,101489,5,1,0.546,0,2024-11-10,"paint,radiator,side_mirror",1
REP0498,GAR078,USER400,moderate,side_door,body_work,6.778648,79.873121,12.88,Mazda,2010,78771,92640,6,1,0.695,1,2023-04-02,fender,1
REP0499,GAR028,USER022,minor,side_mirror,general_repair,7.031413,79.742233,13.05,Toyota,2022,28276,32607,2,0,0.577,0,2023-04-27,"door_panel,grill",0
REP0500,GAR033,USER048,minor,windshield,general_repair,6.806781,79.782421,10.97,Suzuki,2010,29595,25697,3,0,0.573,0,2023-09-08,"headlight,windshield",0
REP0501,GAR049,USER298,severe,windshield,glass_repair,7.085421,79.867372,16.12,Nissan,2017,218308,253650,5,1,0.695,1,2024-09-04,"hood,tail_light,trunk_lid",1
REP0502,GAR026,USER195,minor,fender,general_repair,6.852794,79.771367,12.68,Toyota,2014,22411,18323,1,1,0.681,0,2023-12-21,"door_panel,paint",0
REP0503,GAR027,USER176,severe,windshield,glass_repair,6.691304,79.852562,18.0,Nissan,2016,235161,190940,14,1,0.591,0,2024-03-29,"headlight,hood,paint",1
REP0504,GAR015,USER240,moderate,side_mirror,electrical,7.037319,80.073748,17.15,Toyota,2013,52847,62902,7,1,0.622,1,2024-03-19,"fender,grill,hood",0
REP0505,GAR065,USER193,moderate,side_mirror,general_repair,6.80982,79.976921,15.33,Honda,2009,74688,62039,6,1,0.697,1,2024-04-22,"headlight,hood",0
REP0506,GAR071,USER158,minor,side_door,paint_work,7.021013,79.88789,4.03,Toyota,2018,29912,25765,2,1,0.746,1,2024-05-25,"door_panel,hood",1
REP0507,GAR061,USER204,minor,side_door,general_repair,6.932121,79.98217,6.49,Nissan,2013,18444,21532,1,1,0.694,0,2023-02-21,"front_bumper,tail_light",0
REP0508,GAR040,USER130,minor,windshield,glass_repair,6.696467,80.013872,16.3,Toyota,2017,36627,31852,1,1,0.739,1,2024-07-23,"door_panel,paint",0
REP0509,GAR100,USER326,minor,rear_bumper,body_work,6.864193,79.779561,17.94,Mazda,2010,33565,28741,2,1,0.714,0,2024-06-20,"rear_bumper,trunk_lid",0
REP0510,GAR018,USER110,moderate,trunk,general_repair,6.877396,79.91988,9.22,BMW,2015,53676,46319,4,1,0.593,0,2024-01-22,"tail_light,trunk_lid",1
REP0511,GAR099,USER279,minor,windshield,general_repair,6.786405,79.975863,16.2,Honda,2019,24668,28805,2,0,0.694,0,2024-06-16,"hood,radiator",1
REP0512,GAR024,USER009,moderate,trunk,body_work,6.821107,79.866219,8.12,Toyota,2009,37718,42731,6,1,0.663,0,2024-04-29,"hood,rear_bumper,trunk_lid",0
REP0513,GAR097,USER230,minor,hood,body_work,6.884655,79.93528,12.19,BMW,2016,34886,38710,3,1,0.763,1,2023-05-16,grill,0
REP0514,GAR051,USER042,minor,headlight,general_repair,6.678289,79.812116,6.56,Toyota,2015,31571,35764,3,0,0.609,1,2023-08-23,"hood,windshield",1
REP0515,GAR099,USER353,minor,windshield,general_repair,6.943272,79.853888,6.23,Honda,2024,29724,34474,2,1,0.543,0,2024-07-14,"front_bumper,trunk_lid",0
REP0516,GAR050,USER123,moderate,trunk,body_work,6.615572,79.78618,19.58,BMW,2014,90776,76615,3,1,0.627,1,2024-11-13,"door_panel,front_bumper,rear_bumper",0
REP0517,GAR083,USER128,moderate,rear_bumper,paint_work,7.144187,79.891352,18.48,Toyota,2011,114373,102414,6,1,0.629,1,2023-11-07,"door_panel,windshield",0
REP0518,GAR090,USER066,moderate,front_bumper,paint_work,6.663321,79.871238,10.29,Honda,2016,50609,57356,7,0,0.618,1,2023-01-09,"door_panel,radiator,trunk_lid",0
REP0519,GAR097,USER220,severe,hood,general_repair,6.846258,79.853011,2.68,Mitsubishi,2023,275629,327320,6,1,0.526,0,2024-02-17,"fender,grill,hood,side_mirror,tail_light",0
REP0520,GAR069,USER084,moderate,trunk,general_repair,6.777193,79.93696,5.65,BMW,2024,90297,104718,6,1,0.673,1,2024-01-21,"fender,grill,headlight",0
REP0521,GAR010,USER290,moderate,side_mirror,electrical,6.940908,79.968808,3.85,Nissan,2012,65905,76497,4,0,0.697,1,2023-02-26,"ac_condenser,front_bumper,windshield",0
REP0522,GAR045,USER010,minor,fender,paint_work,6.657661,79.791545,16.07,Nissan,2024,11790,9950,2,1,0.563,0,2024-04-03,"headlight,hood",0
REP0523,GAR074,USER059,minor,fender,body_work,6.852884,80.025408,16.77,Nissan,2018,33350,39318,1,1,0.691,1,2023-03-01,"fender,hood",0
REP0524,GAR048,USER368,minor,headlight,electrical,6.942996,79.885351,10.61,Suzuki,2016,26055,22861,2,1,0.627,1,2023-09-16,radiator,1
REP0525,GAR094,USER117,moderate,fender,body_work,7.076729,79.904329,11.44,Toyota,2012,70067,58223,5,1,0.613,1,2023-05-04,"front_bumper,headlight,tail_light",1
REP0526,GAR008,USER162,severe,headlight,electrical,6.733285,79.971531,19.19,Honda,2017,377290,315141,9,1,0.57,0,2024-09-27,"fender,rear_bumper,side_mirror",1
REP0527,GAR032,USER183,moderate,side_mirror,general_repair,6.637534,80.145309,19.03,Suzuki,2014,81091,67752,3,1,0.586,0,2023-09-06,tail_light,1
REP0528,GAR049,USER173,moderate,windshield,general_repair,6.994843,79.990669,19.79,Honda,2009,82408,90876,3,1,0.642,1,2023-10-12,"door_panel,fender",0
REP0529,GAR002,USER205,moderate,windshield,general_repair,6.806542,79.926478,8.38,Nissan,2006,98646,79244,4,0,0.599,0,2024-04-04,"hood,windshield",1
REP0530,GAR097,USER074,minor,hood,body_work,6.841724,79.919106,8.61,Nissan,2023,27112,24395,1,1,0.734,1,2023-01-01,"ac_condenser,paint",0
REP0531,GAR070,USER330,minor,trunk,body_work,6.978311,79.830334,4.17,Toyota,2010,22070,18689,2,1,0.573,0,2024-05-14,"front_bumper,side_mirror",1
REP0532,GAR028,USER263,minor,side_mirror,general_repair,7.045062,79.78864,9.9,Toyota,2022,37069,30273,2,0,0.698,0,2023-06-10,headlight,0
REP0533,GAR046,USER393,minor,front_bumper,body_work,7.121704,79.892461,15.0,Toyota,2018,21968,26354,3,1,0.511,0,2023-05-28,"rear_bumper,trunk_lid",1
REP0534,GAR069,USER140,minor,headlight,body_work,6.870751,80.018205,8.09,Toyota,2016,29149,32553,1,1,0.557,0,2023-07-31,"door_panel,paint",0
REP0535,GAR001,USER398,severe,side_door,body_work,6.867016,79.887538,18.1,Nissan,2019,399019,448172,15,1,0.602,1,2024-09-29,"fender,front_bumper,grill,side_mirror",0
REP0536,GAR038,USER296,minor,front_bumper,body_work,6.810675,79.891832,17.76,Mitsubishi,2019,30038,25690,2,1,0.658,1,2023-07-27,"door_panel,windshield",0
REP0537,GAR042,USER395,moderate,side_mirror,electrical,6.758312,79.774937,16.66,Toyota,2017,61134,51561,7,1,0.708,1,2024-08-08,"fender,rear_bumper",0
REP0538,GAR098,USER341,severe,side_mirror,electrical,6.927983,79.750652,7.76,Suzuki,2018,119837,134486,12,1,0.729,1,2024-08-25,"door_panel,front_bumper,headlight,hood",0
REP0539,GAR086,USER210,minor,rear_bumper,body_work,6.793201,79.959973,15.8,Honda,2010,18126,20408,2,1,0.781,1,2024-02-07,trunk_lid,0
REP0540,GAR020,USER241,severe,side_mirror,general_repair,6.898017,80.062302,18.03,Toyota,2017,114613,96232,9,1,0.725,1,2023-11-07,"front_bumper,hood,radiator,trunk_lid",0
REP0541,GAR035,USER344,minor,headlight,electrical,6.750459,79.8384,15.82,Honda,2018,26539,23779,2,1,0.654,1,2024-04-21,"grill,paint",0
REP0542,GAR048,USER353,severe,windshield,glass_repair,6.819558,80.064662,13.48,Suzuki,2018,318975,271747,11,1,0.535,0,2024-05-19,"ac_condenser,headlight,hood,trunk_lid,windshield",1
REP0543,GAR011,USER384,severe,windshield,glass_repair,6.782999,79.906784,6.67,Honda,2017,298070,356637,7,0,0.568,0,2024-05-13,"fender,front_bumper,paint,radiator,windshield",0
REP0544,GAR082,USER157,severe,rear_bumper,body_work,6.814124,79.942704,5.5,Nissan,2019,395364,442272,8,1,0.534,0,2024-04-29,"door_panel,front_bumper,grill,trunk_lid,windshield",1
REP0545,GAR097,USER200,severe,headlight,electrical,6.816456,79.844519,0.88,Toyota,2016,357274,417889,8,0,0.684,0,2024-07-26,"fender,front_bumper,hood,paint,trunk_lid",1
REP0546,GAR089,USER399,minor,side_mirror,electrical,6.799449,79.815271,14.42,Honda,2024,35242,30422,3,1,0.795,1,2024-03-07,rear_bumper,1
REP0547,GAR025,USER120,moderate,trunk,body_work,7.064918,80.012693,17.28,Toyota,2011,62778,55869,5,1,0.614,1,2023-12-19,side_mirror,0
REP0548,GAR074,USER059,moderate,hood,body_work,6.870816,79.824503,5.89,Nissan,2021,80743,90712,7,0,0.629,1,2024-08-06,"fender,paint",0
REP0549,GAR054,USER109,severe,hood,general_repair,6.794117,79.986251,9.52,Suzuki,2015,254309,288534,14,1,0.731,1,2024-09-25,"headlight,trunk_lid",0
REP0550,GAR082,USER285,severe,side_door,general_repair,6.687648,79.815235,14.75,Honda,2019,270290,320665,12,1,0.627,1,2023-07-01,"front_bumper,paint,side_mirror,trunk_lid",0
REP0551,GAR038,USER294,minor,fender,paint_work,7.013117,80.006075,10.53,Suzuki,2018,21213,25163,2,1,0.619,1,2024-05-04,fender,1
REP0552,GAR091,USER084,moderate,front_bumper,paint_work,6.787912,79.95334,10.05,Suzuki,2013,112932,99883,3,1,0.744,1,2023-09-06,"ac_condenser,front_bumper",0
REP0553,GAR078,USER081,severe,trunk,general_repair,7.035671,79.938821,17.91,Honda,2016,225320,194355,5,1,0.595,0,2023-11-08,"front_bumper,grill,headlight,radiator",0
REP0554,GAR085,USER102,minor,headlight,electrical,6.948002,79.938786,10.87,Honda,2022,25533,21261,2,0,0.653,1,2024-03-01,rear_bumper,1
REP0555,GAR012,USER218,severe,windshield,glass_repair,6.745673,79.931597,4.11,Suzuki,2012,230103,261588,14,1,0.634,1,2023-02-24,"hood,radiator,rear_bumper,trunk_lid",1
REP0556,GAR074,USER133,moderate,headlight,electrical,6.945011,79.77124,13.52,Honda,2013,81776,92656,4,1,0.774,1,2023-02-28,"hood,tail_light",1
REP0557,GAR043,USER300,minor,trunk,paint_work,6.861831,80.093679,14.64,Nissan,2018,32884,26788,1,1,0.676,0,2023-10-03,"front_bumper,headlight",0
REP0558,GAR085,USER221,severe,fender,paint_work,6.762518,79.836467,19.31,Toyota,2009,225075,186866,11,1,0.61,1,2023-03-20,"door_panel,front_bumper,grill,headlight,tail_light",0
REP0559,GAR036,USER399,minor,headlight,electrical,6.954836,80.078645,17.27,Nissan,2015,33973,27864,2,1,0.527,0,2023-12-10,windshield,1
REP0560,GAR032,USER299,minor,front_bumper,paint_work,6.823416,79.861516,19.31,Honda,2016,31803,28221,2,1,0.766,0,2023-06-29,paint,1
REP0561,GAR059,USER196,moderate,side_mirror,electrical,6.626911,79.875968,16.44,Toyota,2017,89397,104694,6,1,0.502,0,2023-12-30,"grill,radiator,rear_bumper",0
REP0562,GAR072,USER177,minor,side_mirror,general_repair,6.885782,80.058204,18.55,Mitsubishi,2016,29186,34003,2,1,0.772,0,2024-11-19,"ac_condenser,front_bumper",1
REP0563,GAR079,USER057,moderate,fender,body_work,6.89463,79.800338,13.06,Toyota,2017,36082,32019,7,0,0.513,0,2023-07-01,radiator,1
REP0564,GAR096,USER116,severe,front_bumper,paint_work,6.778396,79.719061,17.31,Mazda,2016,344621,393813,14,1,0.713,1,2023-04-29,"door_panel,radiator,tail_light",1
REP0565,GAR092,USER062,moderate,side_mirror,general_repair,6.870958,79.745089,16.42,Toyota,2015,83927,96294,5,1,0.703,1,2023-12-14,hood,1
REP0566,GAR047,USER032,minor,hood,general_repair,6.827768,79.905796,19.44,Toyota,2016,21704,25438,1,1,0.602,1,2023-03-09,windshield,0
REP0567,GAR020,USER052,moderate,trunk,body_work,6.899734,79.827503,8.51,Toyota,2012,76439,88054,5,1,0.72,1,2024-05-17,"front_bumper,headlight,rear_bumper",0
REP0568,GAR032,USER299,minor,windshield,glass_repair,6.723033,80.162901,19.79,Suzuki,2007,21302,23530,3,1,0.547,0,2024-10-19,"ac_condenser,headlight",0
REP0569,GAR006,USER336,severe,trunk,general_repair,6.781075,79.963458,2.39,Honda,2018,478318,402250,9,1,0.598,0,2024-05-19,"door_panel,grill,headlight,paint,rear_bumper",0
REP0570,GAR055,USER158,moderate,side_door,paint_work,6.862887,79.830903,10.67,Toyota,2015,66486,59388,6,1,0.566,0,2024-06-08,trunk_lid,0
REP0571,GAR081,USER286,minor,rear_bumper,body_work,7.081622,79.725711,18.94,Honda,2014,29454,34552,1,0,0.542,0,2024-09-21,windshield,0
REP0572,GAR015,USER020,moderate,side_door,body_work,6.988804,79.938794,9.0,Honda,2008,78316,93818,6,1,0.548,0,2024-05-05,"grill,paint",0
REP0573,GAR100,USER393,minor,front_bumper,general_repair,6.981469,79.860345,15.14,Toyota,2009,31023,25399,1,1,0.684,0,2024-07-17,"door_panel,hood",0
REP0574,GAR092,USER093,minor,fender,body_work,6.797648,79.753464,9.18,Toyota,2013,31816,36692,2,1,0.631,1,2024-01-31,"paint,windshield",0
REP0575,GAR038,USER121,minor,headlight,electrical,6.865894,79.963814,12.18,Toyota,2016,21302,18180,3,1,0.685,0,2023-07-25,"ac_condenser,trunk_lid",0
REP0576,GAR014,USER030,severe,rear_bumper,paint_work,6.606452,79.809509,18.05,Toyota,2015,298878,347843,6,1,0.583,0,2023-07-01,"grill,paint,rear_bumper,trunk_lid",1
REP0577,GAR090,USER113,moderate,hood,paint_work,6.648689,80.012086,13.08,Honda,2017,57802,46825,7,1,0.542,0,2023-12-06,"door_panel,front_bumper",0
REP0578,GAR025,USER319,moderate,front_bumper,general_repair,6.91772,79.918619,4.66,Toyota,2016,41568,33381,5,1,0.713,1,2024-11-08,"headlight,rear_bumper",0
REP0579,GAR026,USER195,severe,trunk,paint_work,6.959359,80.038157,19.82,Honda,2010,221068,182113,7,1,0.636,1,2023-09-07,"fender,headlight,trunk_lid",1
REP0580,GAR008,USER021,severe,windshield,glass_repair,6.817238,79.799119,10.33,Honda,2021,260066,308202,14,0,0.644,1,2024-02-11,"ac_condenser,door_panel,hood,tail_light,windshield",1
REP0581,GAR004,USER149,minor,trunk,general_repair,6.959816,79.986855,18.98,Toyota,2016,10534,9023,2,0,0.438,0,2023-06-22,"door_panel,radiator",0
REP0582,GAR038,USER342,minor,side_door,body_work,6.962867,79.971387,5.42,Honda,2022,30473,24995,1,1,0.652,1,2024-08-23,rear_bumper,0
REP0583,GAR020,USER029,minor,headlight,body_work,6.791756,79.86892,9.92,Honda,2018,23013,18552,1,1,0.548,0,2024-09-20,"fender,front_bumper",0
REP0584,GAR074,USER253,minor,front_bumper,paint_work,6.953642,80.020747,17.76,Mitsubishi,2010,28081,24395,2,1,0.515,0,2023-06-09,ac_condenser,0
REP0585,GAR026,USER288,minor,rear_bumper,paint_work,6.963152,79.771487,16.63,Suzuki,2017,17041,18760,2,0,0.697,1,2023-12-19,"door_panel,tail_light",0
REP0586,GAR082,USER285,severe,front_bumper,general_repair,6.944921,79.975937,19.1,Honda,2024,295882,248131,7,1,0.719,1,2023-07-03,"grill,hood,tail_light",1
REP0587,GAR029,USER145,severe,fender,body_work,6.861611,79.84893,6.91,Toyota,2016,374132,412932,15,0,0.624,1,2024-06-14,"fender,radiator,side_mirror,tail_light",0
REP0588,GAR078,USER039,moderate,windshield,glass_repair,6.982327,79.800192,11.95,Suzuki,2012,67121,56634,3,0,0.591,0,2024-04-01,"fender,tail_light",0
REP0589,GAR011,USER250,minor,hood,body_work,6.603317,79.981268,18.81,Mitsubishi,2006,34105,30168,3,1,0.617,0,2024-08-17,side_mirror,1
REP0590,GAR090,USER156,severe,side_door,body_work,6.679388,80.092442,18.85,Suzuki,2018,245931,278529,10,0,0.553,0,2023-05-25,"front_bumper,paint",0
REP0591,GAR094,USER072,moderate,fender,paint_work,6.958737,79.795381,18.95,Mazda,2020,72629,59734,7,0,0.573,0,2024-04-17,tail_light,1
REP0592,GAR019,USER313,minor,fender,paint_work,7.07346,79.957839,17.16,Honda,2015,37732,30441,2,1,0.568,0,2023-10-13,ac_condenser,0
REP0593,GAR051,USER273,minor,trunk,body_work,6.652007,79.980506,17.25,Nissan,2021,33114,39405,2,0,0.626,1,2024-06-10,hood,0
REP0594,GAR072,USER374,moderate,trunk,paint_work,6.912368,79.852248,18.34,Honda,2016,94614,75750,3,1,0.601,1,2024-04-17,"paint,trunk_lid",0
REP0595,GAR072,USER099,minor,side_door,body_work,6.77546,79.836168,11.13,Mazda,2019,31177,35180,1,0,0.466,0,2023-03-16,radiator,0
REP0596,GAR079,USER163,minor,hood,paint_work,6.834855,79.841561,5.98,Nissan,2016,20084,23001,2,1,0.602,0,2024-08-23,"paint,trunk_lid",0
REP0597,GAR050,USER127,severe,fender,general_repair,6.732643,79.984391,15.04,Honda,2015,237861,207675,10,1,0.736,1,2024-02-14,"grill,headlight,hood,tail_light,windshield",1
REP0598,GAR036,USER186,severe,hood,body_work,6.771176,79.982273,7.3,Suzuki,2019,426216,361694,5,1,0.638,0,2023-06-15,"door_panel,fender,radiator,side_mirror,tail_light",1
REP0599,GAR023,USER216,minor,front_bumper,paint_work,6.70807,79.880548,13.03,Suzuki,2010,25004,28011,2,1,0.618,1,2024-04-21,"ac_condenser,windshield",1
REP0600,GAR076,USER153,minor,headlight,general_repair,6.771992,79.884442,4.85,Toyota,2016,20785,18583,1,1,0.699,1,2023-03-04,ac_condenser,0
REP0601,GAR002,USER003,severe,hood,paint_work,6.931052,79.811623,12.44,Toyota,2024,464180,523178,11,1,0.684,0,2023-05-15,"grill,headlight,tail_light",0
REP0602,GAR017,USER395,minor,windshield,glass_repair,6.765042,79.85636,3.35,Suzuki,2018,29079,34443,1,1,0.566,0,2023-06-10,"headlight,tail_light",1
REP0603,GAR005,USER179,moderate,side_door,body_work,6.789539,80.126293,18.35,Mazda,2018,82864,68703,7,0,0.598,0,2024-02-21,fender,0
REP0604,GAR071,USER126,minor,side_mirror,body_work,7.018955,79.880921,3.46,Toyota,2022,35203,40565,1,1,0.726,1,2024-11-01,front_bumper,1
REP0605,GAR069,USER118,minor,trunk,body_work,6.889647,79.871671,13.78,Suzuki,2011,32358,27480,1,0,0.65,1,2023-08-14,paint,0
REP0606,GAR002,USER092,severe,front_bumper,body_work,7.021148,79.827226,18.23,Nissan,2010,404947,481323,7,0,0.661,1,2023-11-21,"fender,grill,hood,radiator,trunk_lid",1
REP0607,GAR025,USER058,minor,hood,body_work,7.112061,79.84303,18.51,Nissan,2007,27023,30182,2,1,0.667,1,2023-05-03,front_bumper,0
REP0608,GAR052,USER298,minor,rear_bumper,paint_work,6.833838,79.872104,6.32,Nissan,2019,35390,40222,1,1,0.646,0,2024-01-01,ac_condenser,0
REP0609,GAR030,USER167,minor,rear_bumper,body_work,6.86011,79.808351,8.53,Suzuki,2017,27397,30868,2,1,0.563,0,2023-02-27,"fender,paint",0
REP0610,GAR045,USER213,moderate,fender,body_work,6.765835,80.034996,17.84,Toyota,2016,64185,53388,4,1,0.549,0,2023-07-13,"radiator,trunk_lid,windshield",0
REP0611,GAR047,USER263,moderate,side_door,body_work,7.153989,80.040622,19.95,Nissan,2017,48800,56556,6,0,0.633,1,2024-06-08,"door_panel,fender,tail_light",0
REP0612,GAR002,USER388,minor,rear_bumper,general_repair,6.970587,79.850657,12.1,Mitsubishi,2017,36632,31504,2,1,0.666,1,2023-02-26,headlight,0
REP0613,GAR007,USER238,minor,hood,paint_work,6.977235,79.86289,12.42,Toyota,2015,22829,27283,3,1,0.637,1,2023-10-03,front_bumper,0
REP0614,GAR061,USER287,minor,side_mirror,electrical,6.897944,79.881783,13.8,Mazda,2012,25383,22094,1,1,0.616,0,2024-08-05,front_bumper,0
REP0615,GAR099,USER342,minor,hood,body_work,6.945438,79.772064,14.63,Suzuki,2021,23481,19035,2,0,0.384,0,2024-05-18,door_panel,0
REP0616,GAR096,USER254,moderate,side_mirror,electrical,6.794443,79.91834,4.97,Toyota,2015,106803,127472,5,0,0.601,1,2024-07-20,"fender,headlight,radiator",0
REP0617,GAR009,USER259,severe,trunk,paint_work,6.718718,80.123623,17.38,Suzuki,2016,303996,351393,8,1,0.733,1,2024-08-14,"door_panel,hood,radiator,side_mirror",1
REP0618,GAR020,USER058,minor,side_door,body_work,6.812664,79.891004,7.04,Honda,2017,22004,25973,1,1,0.703,1,2023-09-12,"fender,headlight",0
REP0619,GAR061,USER371,severe,front_bumper,body_work,7.09578,79.970198,11.93,Suzuki,2014,308552,351048,15,1,0.635,0,2024-10-26,"fender,hood,radiator,rear_bumper,side_mirror",0
REP0620,GAR001,USER101,moderate,headlight,body_work,6.800617,79.805609,11.7,Toyota,2017,61735,51228,3,1,0.61,0,2023-04-03,"front_bumper,tail_light,trunk_lid",0
REP0621,GAR099,USER184,moderate,rear_bumper,body_work,6.957515,79.859308,6.85,Toyota,2011,63797,54206,5,0,0.646,1,2023-09-22,hood,0
REP0622,GAR002,USER086,moderate,rear_bumper,body_work,6.874877,80.016021,11.47,Suzuki,2008,109345,121306,5,0,0.699,1,2024-08-02,hood,1
REP0623,GAR031,USER053,severe,front_bumper,general_repair,6.942043,79.694336,13.83,Toyota,2016,134601,112301,6,1,0.531,0,2024-11-16,"ac_condenser,tail_light",1
REP0624,GAR041,USER148,severe,windshield,glass_repair,6.742944,79.757559,14.27,Honda,2016,330475,364953,9,1,0.565,0,2023-11-12,"ac_condenser,fender,front_bumper,windshield",1
REP0625,GAR080,USER385,moderate,hood,body_work,7.040255,79.657861,19.68,Mazda,2021,75661,62062,6,0,0.538,0,2024-11-14,front_bumper,1
REP0626,GAR097,USER087,minor,trunk,body_work,6.758666,79.96513,15.32,Toyota,2016,29316,24091,1,0,0.676,0,2023-01-13,rear_bumper,0
REP0627,GAR027,USER037,moderate,trunk,paint_work,6.860467,80.133216,18.55,Honda,2012,82912,74497,6,1,0.793,1,2023-12-01,"tail_light,windshield",1
REP0628,GAR036,USER054,minor,hood,body_work,6.882323,79.884566,11.42,Nissan,2016,30136,26792,3,1,0.753,1,2024-10-11,"grill,headlight",0
REP0629,GAR041,USER030,moderate,windshield,general_repair,6.648736,79.866827,15.71,Suzuki,2019,103938,118046,5,1,0.723,0,2023-03-07,"headlight,hood",0
REP0630,GAR004,USER120,moderate,headlight,electrical,6.898173,79.879634,11.22,Mitsubishi,2012,38385,43643,7,0,0.626,1,2024-04-04,"door_panel,paint",1
REP0631,GAR036,USER014,moderate,fender,paint_work,6.780399,80.121142,17.08,Honda,2017,79712,89615,4,1,0.785,1,2024-07-29,"front_bumper,paint,side_mirror",0
REP0632,GAR045,USER252,severe,front_bumper,paint_work,6.874241,79.942094,13.19,Toyota,2018,149119,176956,10,1,0.636,1,2023-02-11,"headlight,rear_bumper,side_mirror",1
REP0633,GAR050,USER261,minor,front_bumper,general_repair,6.773669,79.942526,9.57,Suzuki,2019,33821,30037,2,1,0.693,0,2024-01-28,"paint,radiator",0
REP0634,GAR075,USER217,moderate,windshield,glass_repair,6.754702,79.748224,15.49,BMW,2020,100050,110336,5,0,0.576,0,2023-08-24,"front_bumper,hood,rear_bumper",0
REP0635,GAR024,USER062,moderate,hood,paint_work,6.84891,80.031009,12.69,Honda,2019,41436,49607,6,1,0.702,1,2024-09-23,"side_mirror,windshield",0
REP0636,GAR075,USER396,minor,rear_bumper,body_work,6.904442,79.813493,19.32,Toyota,2022,31159,24952,1,1,0.576,0,2023-10-28,fender,0
REP0637,GAR018,USER060,minor,headlight,electrical,6.815858,79.976319,15.12,Mitsubishi,2019,20197,17889,3,1,0.587,0,2023-10-25,"door_panel,hood",0
REP0638,GAR066,USER088,moderate,side_door,paint_work,6.88186,79.865835,7.0,Suzuki,2020,104714,117063,3,1,0.725,0,2023-12-22,"paint,trunk_lid,windshield",1
REP0639,GAR042,USER395,minor,side_mirror,electrical,6.849345,80.066233,19.94,Honda,2021,27474,23775,3,1,0.75,1,2023-08-20,"ac_condenser,headlight",0
REP0640,GAR038,USER296,moderate,front_bumper,paint_work,7.051997,79.946445,9.77,Honda,2023,89525,99251,7,1,0.701,1,2024-01-12,"ac_condenser,trunk_lid,windshield",0
REP0641,GAR034,USER111,minor,trunk,paint_work,6.673707,80.066865,15.67,Mitsubishi,2015,34423,29432,1,1,0.685,1,2024-11-18,"tail_light,windshield",0
REP0642,GAR046,USER316,moderate,windshield,glass_repair,6.923642,79.940349,9.78,Nissan,2019,70915,81412,4,1,0.667,1,2023-07-08,headlight,1
REP0643,GAR072,USER356,severe,hood,engine_repair,6.728828,79.999406,8.31,Suzuki,2016,259441,218786,14,1,0.513,0,2023-12-24,"door_panel,radiator,side_mirror,tail_light",0
REP0644,GAR048,USER368,minor,rear_bumper,body_work,6.929403,79.953091,4.53,Suzuki,2010,30083,26680,2,1,0.667,0,2023-01-31,trunk_lid,0
REP0645,GAR051,USER392,minor,headlight,electrical,6.566541,79.916023,19.61,Nissan,2018,26476,23290,3,1,0.551,0,2024-03-27,fender,0
REP0646,GAR052,USER115,minor,hood,body_work,6.680338,79.811056,12.03,Toyota,2014,29681,33335,3,1,0.657,1,2024-10-12,"ac_condenser,hood",0
REP0647,GAR039,USER190,minor,trunk,body_work,6.685037,79.867588,9.9,Honda,2019,31506,25644,2,1,0.6,0,2024-09-27,"paint,side_mirror",0
REP0648,GAR058,USER391,moderate,trunk,paint_work,6.725945,79.956279,5.11,Toyota,2013,73897,83954,5,0,0.626,0,2024-09-06,"ac_condenser,front_bumper",1
REP0649,GAR003,USER188,moderate,rear_bumper,body_work,6.901282,79.980977,15.77,Suzuki,2010,95949,86127,3,1,0.531,0,2023-12-12,"door_panel,radiator",1
REP0650,GAR085,USER203,moderate,trunk,general_repair,6.926968,79.95758,12.9,Toyota,2011,93811,79052,3,1,0.636,1,2023-11-15,hood,0
REP0651,GAR076,USER361,minor,fender,body_work,6.921532,79.908188,13.77,Mitsubishi,2014,26957,29910,3,1,0.723,1,2023-10-17,door_panel,0
REP0652,GAR066,USER088,moderate,windshield,glass_repair,6.6986,79.762226,16.52,Toyota,2013,96065,80182,7,0,0.606,1,2023-04-10,"ac_condenser,paint,side_mirror",1
