record_id,garage_id,date,day_of_week,total_bays,occupied_bays,available_bays,utilization_rate,pending_jobs_queue,avg_job_duration_days,estimated_next_available_slot_days,current_workload_level
CAP29805,GAR082,2025-07-17,Thursday,5,3,2,0.6,0,4.62,0.0,moderate
CAP29806,GAR082,2025-07-18,Friday,5,4,1,0.8,3,3.72,1.25,high
CAP29807,GAR082,2025-07-19,Saturday,5,3,2,0.6,0,3.7,0.0,moderate
CAP29808,GAR082,2025-07-20,Sunday,5,3,2,0.6,0,3.78,0.0,moderate
CAP29809,GAR082,2025-07-21,Monday,5,3,2,0.6,0,3.39,0.0,moderate
CAP29810,GAR082,2025-07-22,Tuesday,5,3,2,0.6,0,4.15,0.0,moderate
CAP29811,GAR082,2025-07-23,Wednesday,5,2,3,0.4,0,4.09,0.0,moderate
CAP29812,GAR082,2025-07-24,Thursday,5,3,2,0.6,0,3.45,0.0,moderate
CAP29813,GAR082,2025-07-25,Friday,5,4,1,0.8,4,3.86,1.69,high
CAP29814,GAR082,2025-07-26,Saturday,5,3,2,0.6,0,3.37,0.0,moderate
CAP29815,GAR082,2025-07-27,Sunday,5,3,2,0.6,0,3.76,0.0,moderate
CAP29816,GAR082,2025-07-28,Monday,5,4,1,0.8,4,4.95,2.19,high
CAP29817,GAR082,2025-07-29,Tuesday,5,5,0,1.0,12,3.93,7.51,very_high
CAP29818,GAR082,2025-07-30,Wednesday,5,4,1,0.8,2,4.29,0.7,high
CAP29819,GAR082,2025-07-31,Thursday,5,3,2,0.6,0,4.1,0.0,moderate
CAP29820,GAR082,2025-08-01,Friday,5,5,0,1.0,8,3.64,5.39,very_high
CAP29821,GAR082,2025-08-02,Saturday,5,2,3,0.4,0,3.89,0.0,moderate
CAP29822,GAR082,2025-08-03,Sunday,5,0,5,0.0,0,2.81,0.0,low
CAP29823,GAR082,2025-08-04,Monday,5,5,0,1.0,6,3.74,5.25,very_high
CAP29824,GAR082,2025-08-05,Tuesday,5,4,1,0.8,4,4.42,2.22,high
CAP29825,GAR082,2025-08-06,Wednesday,5,4,1,0.8,6,3.54,2.47,high
CAP29826,GAR082,2025-08-07,Thursday,5,2,3,0.4,0,4.28,0.0,moderate
CAP29827,GAR082,2025-08-08,Friday,5,3,2,0.6,0,4.31,0.0,moderate
CAP29828,GAR082,2025-08-09,Saturday,5,2,3,0.4,0,3.83,0.0,moderate
CAP29829,GAR082,2025-08-10,Sunday,5,4,1,0.8,5,4.7,1.9,high
CAP29830,GAR082,2025-08-11,Monday,5,3,2,0.6,0,4.09,0.0,moderate
CAP29831,GAR082,2025-08-12,Tuesday,5,5,0,1.0,7,3.1,3.47,very_high
CAP29832,GAR082,2025-08-13,Wednesday,5,4,1,0.8,5,3.95,2.25,high
CAP29833,GAR082,2025-08-14,Thursday,5,4,1,0.8,2,4.89,0.79,high
CAP29834,GAR082,2025-08-15,Friday,5,1,4,0.2,0,3.91,0.0,low
CAP29835,GAR082,2025-08-16,Saturday,5,4,1,0.8,5,4.34,2.24,high
CAP29836,GAR082,2025-08-17,Sunday,5,4,1,0.8,3,4.07,1.2,high
CAP29837,GAR082,2025-08-18,Monday,5,4,1,0.8,3,4.33,1.21,high
CAP29838,GAR082,2025-08-19,Tuesday,5,1,4,0.2,0,3.62,0.0,low
CAP29839,GAR082,2025-08-20,Wednesday,5,2,3,0.4,0,3.63,0.0,moderate
CAP29840,GAR082,2025-08-21,Thursday,5,5,0,1.0,13,4.14,6.3,very_high
CAP29841,GAR082,2025-08-22,Friday,5,3,2,0.6,0,3.15,0.0,moderate
CAP29842,GAR082,2025-08-23,Saturday,5,1,4,0.2,0,3.89,0.0,low
CAP29843,GAR082,2025-08-24,Sunday,5,2,3,0.4,0,3.89,0.0,moderate
CAP29844,GAR082,2025-08-25,Monday,5,4,1,0.8,7,4.49,2.67,high
CAP29845,GAR082,2025-08-26,Tuesday,5,3,2,0.6,0,3.96,0.0,moderate
CAP29846,GAR082,2025-08-27,Wednesday,5,5,0,1.0,5,4.53,5.05,very_high
CAP29847,GAR082,2025-08-28,Thursday,5,5,0,1.0,7,3.91,5.65,very_high
CAP29848,GAR082,2025-08-29,Friday,5,3,2,0.6,0,3.86,0.0,moderate
CAP29849,GAR082,2025-08-30,Saturday,5,1,4,0.2,0,3.77,0.0,low
CAP29850,GAR082,2025-08-31,Sunday,5,3,2,0.6,0,3.97,0.0,moderate
CAP29851,GAR082,2025-09-01,Monday,5,3,2,0.6,0,4.06,0.0,moderate
CAP29852,GAR082,2025-09-02,Tuesday,5,3,2,0.6,0,3.64,0.0,moderate
CAP29853,GAR082,2025-09-03,Wednesday,5,5,0,1.0,12,3.91,6.31,very_high
CAP29854,GAR082,2025-09-04,Thursday,5,4,1,0.8,4,3.88,1.59,high
CAP29855,GAR082,2025-09-05,Friday,5,2,3,0.4,0,3.24,0.0,moderate
CAP29856,GAR082,2025-09-06,Saturday,5,3,2,0.6,0,3.47,0.0,moderate
CAP29857,GAR082,2025-09-07,Sunday,5,2,3,0.4,0,4.14,0.0,moderate
CAP29858,GAR082,2025-09-08,Monday,5,2,3,0.4,0,3.89,0.0,moderate
CAP29859,GAR082,2025-09-09,Tuesday,5,3,2,0.6,0,3.61,0.0,moderate
CAP29860,GAR082,2025-09-10,Wednesday,5,3,2,0.6,0,3.37,0.0,moderate
CAP29861,GAR082,2025-09-11,Thursday,5,2,3,0.4,0,4.15,0.0,moderate
CAP29862,GAR082,2025-09-12,Friday,5,4,1,0.8,6,4.57,2.58,high
CAP29863,GAR082,2025-09-13,Saturday,5,3,2,0.6,0,4.22,0.0,moderate
CAP29864,GAR082,2025-09-14,Sunday,5,2,3,0.4,0,4.58,0.0,moderate
CAP29865,GAR082,2025-09-15,Monday,5,4,1,0.8,4,4.09,2.09,high
CAP29866,GAR082,2025-09-16,Tuesday,5,3,2,0.6,0,3.76,0.0,moderate
CAP29867,GAR082,2025-09-17,Wednesday,5,4,1,0.8,4,4.67,1.89,high
CAP29868,GAR082,2025-09-18,Thursday,5,5,0,1.0,10,4.1,7.75,very_high
CAP29869,GAR082,2025-09-19,Friday,5,4,1,0.8,4,4.32,1.73,high
CAP29870,GAR082,2025-09-20,Saturday,5,3,2,0.6,0,3.69,0.0,moderate
CAP29871,GAR082,2025-09-21,Sunday,5,2,3,0.4,0,4.12,0.0,moderate
CAP29872,GAR082,2025-09-22,Monday,5,4,1,0.8,5,3.94,2.51,high
CAP29873,GAR082,2025-09-23,Tuesday,5,3,2,0.6,0,4.5,0.0,moderate
CAP29874,GAR082,2025-09-24,Wednesday,5,4,1,0.8,3,3.98,1.31,high
CAP29875,GAR082,2025-09-25,Thursday,5,5,0,1.0,3,3.73,3.1,very_high
CAP29876,GAR082,2025-09-26,Friday,5,5,0,1.0,11,4.31,5.48,very_high
CAP29877,GAR082,2025-09-27,Saturday,5,2,3,0.4,0,3.95,0.0,moderate
CAP29878,GAR082,2025-09-28,Sunday,5,2,3,0.4,0,4.57,0.0,moderate
CAP29879,GAR082,2025-09-29,Monday,5,4,1,0.8,3,3.56,0.94,high
CAP29880,GAR082,2025-09-30,Tuesday,5,5,0,1.0,15,3.82,6.8,very_high
CAP29881,GAR082,2025-10-01,Wednesday,5,3,2,0.6,0,4.46,0.0,moderate
CAP29882,GAR082,2025-10-02,Thursday,5,5,0,1.0,9,4.35,6.91,very_high
CAP29883,GAR082,2025-10-03,Friday,5,2,3,0.4,0,4.09,0.0,moderate
CAP29884,GAR082,2025-10-04,Saturday,5,2,3,0.4,0,3.76,0.0,moderate
CAP29885,GAR082,2025-10-05,Sunday,5,2,3,0.4,0,3.67,0.0,moderate
CAP29886,GAR082,2025-10-06,Monday,5,4,1,0.8,5,3.53,1.56,high
CAP29887,GAR082,2025-10-07,Tuesday,5,2,3,0.4,0,3.92,0.0,moderate
CAP29888,GAR082,2025-10-08,Wednesday,5,2,3,0.4,0,3.86,0.0,moderate
CAP29889,GAR082,2025-10-09,Thursday,5,3,2,0.6,0,3.6,0.0,moderate
CAP29890,GAR082,2025-10-10,Friday,5,4,1,0.8,2,4.5,1.14,high
CAP29891,GAR082,2025-10-11,Saturday,5,1,4,0.2,0,3.6,0.0,low
CAP29892,GAR082,2025-10-12,Sunday,5,2,3,0.4,0,4.37,0.0,moderate
CAP29893,GAR082,2025-10-13,Monday,5,4,1,0.8,3,4.03,1.55,high
CAP29894,GAR082,2025-10-14,Tuesday,5,3,2,0.6,0,4.38,0.0,moderate
CAP29895,GAR082,2025-10-15,Wednesday,5,1,4,0.2,0,3.2,0.0,low
CAP29896,GAR082,2025-10-16,Thursday,5,0,5,0.0,0,3.99,0.0,low
CAP29897,GAR082,2025-10-17,Friday,5,1,4,0.2,0,4.32,0.0,low
CAP29898,GAR082,2025-10-18,Saturday,5,1,4,0.2,0,4.06,0.0,low
CAP29899,GAR082,2025-10-19,Sunday,5,2,3,0.4,0,3.65,0.0,moderate
CAP29900,GAR082,2025-10-20,Monday,5,3,2,0.6,0,4.89,0.0,moderate
CAP29901,GAR082,2025-10-21,Tuesday,5,1,4,0.2,0,3.58,0.0,low
CAP29902,GAR082,2025-10-22,Wednesday,5,4,1,0.8,1,3.85,0.32,high
CAP29903,GAR082,2025-10-23,Thursday,5,3,2,0.6,0,4.24,0.0,moderate
CAP29904,GAR082,2025-10-24,Friday,5,2,3,0.4,0,4.56,0.0,moderate
CAP29905,GAR082,2025-10-25,Saturday,5,3,2,0.6,0,3.84,0.0,moderate
CAP29906,GAR082,2025-10-26,Sunday,5,2,3,0.4,0,4.2,0.0,moderate
CAP29907,GAR082,2025-10-27,Monday,5,3,2,0.6,0,3.94,0.0,moderate
CAP29908,GAR082,2025-10-28,Tuesday,5,3,2,0.6,0,4.44,0.0,moderate
CAP29909,GAR082,2025-10-29,Wednesday,5,4,1,0.8,1,3.72,0.47,high
CAP29910,GAR082,2025-10-30,Thursday,5,4,1,0.8,3,4.14,1.5,high
CAP29911,GAR082,2025-10-31,Friday,5,4,1,0.8,3,3.78,1.01,high
CAP29912,GAR082,2025-11-01,Saturday,5,3,2,0.6,0,3.35,0.0,moderate
CAP29913,GAR082,2025-11-02,Sunday,5,2,3,0.4,0,4.18,0.0,moderate
CAP29914,GAR082,2025-11-03,Monday,5,5,0,1.0,8,4.19,5.66,very_high
CAP29915,GAR082,2025-11-04,Tuesday,5,2,3,0.4,0,3.36,0.0,moderate
CAP29916,GAR082,2025-11-05,Wednesday,5,3,2,0.6,0,4.23,0.0,moderate
CAP29917,GAR082,2025-11-06,Thursday,5,2,3,0.4,0,3.63,0.0,moderate
CAP29918,GAR082,2025-11-07,Friday,5,3,2,0.6,0,4.57,0.0,moderate
CAP29919,GAR082,2025-11-08,Saturday,5,1,4,0.2,0,3.67,0.0,low
CAP29920,GAR082,2025-11-09,Sunday,5,2,3,0.4,0,3.31,0.0,moderate
CAP29921,GAR082,2025-11-10,Monday,5,3,2,0.6,0,3.68,0.0,moderate
CAP29922,GAR082,2025-11-11,Tuesday,5,5,0,1.0,7,3.94,5.92,very_high
CAP29923,GAR082,2025-11-12,Wednesday,5,2,3,0.4,0,4.13,0.0,moderate
CAP29924,GAR082,2025-11-13,Thursday,5,3,2,0.6,0,3.85,0.0,moderate
CAP29925,GAR082,2025-11-14,Friday,5,2,3,0.4,0,3.87,0.0,moderate
CAP29926,GAR082,2025-11-15,Saturday,5,3,2,0.6,0,3.65,0.0,moderate
CAP29927,GAR082,2025-11-16,Sunday,5,0,5,0.0,0,3.74,0.0,low
CAP29928,GAR082,2025-11-17,Monday,5,4,1,0.8,5,3.57,2.19,high
CAP29929,GAR082,2025-11-18,Tuesday,5,5,0,1.0,10,4.12,6.19,very_high
CAP29930,GAR082,2025-11-19,Wednesday,5,4,1,0.8,2,3.6,0.66,high
CAP29931,GAR083,2024-11-20,Wednesday,7,3,4,0.429,0,2.44,0.0,moderate
CAP29932,GAR083,2024-11-21,Thursday,7,4,3,0.571,0,2.27,0.0,moderate
CAP29933,GAR083,2024-11-22,Friday,7,5,2,0.714,1,1.97,0.13,high
CAP29934,GAR083,2024-11-23,Saturday,7,4,3,0.571,0,2.06,0.0,moderate
CAP29935,GAR083,2024-11-24,Sunday,7,2,5,0.286,0,2.02,0.0,low
CAP29936,GAR083,2024-11-25,Monday,7,3,4,0.429,0,2.27,0.0,moderate
CAP29937,GAR083,2024-11-26,Tuesday,7,3,4,0.429,0,2.02,0.0,moderate
CAP29938,GAR083,2024-11-27,Wednesday,7,4,3,0.571,0,2.28,0.0,moderate
CAP29939,GAR083,2024-11-28,Thursday,7,5,2,0.714,0,1.98,0.0,high
CAP29940,GAR083,2024-11-29,Friday,7,2,5,0.286,0,2.11,0.0,low
CAP29941,GAR083,2024-11-30,Saturday,7,2,5,0.286,0,1.95,0.0,low
CAP29942,GAR083,2024-12-01,Sunday,7,2,5,0.286,0,1.93,0.0,low
CAP29943,GAR083,2024-12-02,Monday,7,5,2,0.714,2,2.44,0.31,high
CAP29944,GAR083,2024-12-03,Tuesday,7,6,1,0.857,8,2.32,2.84,high
CAP29945,GAR083,2024-12-04,Wednesday,7,7,0,1.0,7,2.32,4.1,very_high
CAP29946,GAR083,2024-12-05,Thursday,7,5,2,0.714,2,2.16,0.25,high
CAP29947,GAR083,2024-12-06,Friday,7,4,3,0.571,0,1.61,0.0,moderate
CAP29948,GAR083,2024-12-07,Saturday,7,3,4,0.429,0,1.98,0.0,moderate
CAP29949,GAR083,2024-12-08,Sunday,7,3,4,0.429,0,1.9,0.0,moderate
CAP29950,GAR083,2024-12-09,Monday,7,4,3,0.571,0,2.15,0.0,moderate
CAP29951,GAR083,2024-12-10,Tuesday,7,3,4,0.429,0,2.32,0.0,moderate
CAP29952,GAR083,2024-12-11,Wednesday,7,5,2,0.714,3,2.33,0.52,high
CAP29953,GAR083,2024-12-12,Thursday,7,7,0,1.0,11,2.41,4.72,very_high
CAP29954,GAR083,2024-12-13,Friday,7,5,2,0.714,0,2.38,0.0,high
CAP29955,GAR083,2024-12-14,Saturday,7,4,3,0.571,0,2.05,0.0,moderate
CAP29956,GAR083,2024-12-15,Sunday,7,1,6,0.143,0,2.04,0.0,low
CAP29957,GAR083,2024-12-16,Monday,7,6,1,0.857,6,2.51,2.48,high
CAP29958,GAR083,2024-12-17,Tuesday,7,7,0,1.0,7,2.21,2.91,very_high
CAP29959,GAR083,2024-12-18,Wednesday,7,4,3,0.571,0,2.48,0.0,moderate
CAP29960,GAR083,2024-12-19,Thursday,7,2,5,0.286,0,2.26,0.0,low
CAP29961,GAR083,2024-12-20,Friday,7,5,2,0.714,2,2.21,0.37,high
CAP29962,GAR083,2024-12-21,Saturday,7,1,6,0.143,0,1.84,0.0,low
CAP29963,GAR083,2024-12-22,Sunday,7,4,3,0.571,0,2.26,0.0,moderate
CAP29964,GAR083,2024-12-23,Monday,7,3,4,0.429,0,2.32,0.0,moderate
CAP29965,GAR083,2024-12-24,Tuesday,7,6,1,0.857,7,2.28,2.77,high
CAP29966,GAR083,2024-12-25,Wednesday,7,4,3,0.571,0,2.06,0.0,moderate
CAP29967,GAR083,2024-12-26,Thursday,7,2,5,0.286,0,2.26,0.0,low
CAP29968,GAR083,2024-12-27,Friday,7,3,4,0.429,0,2.19,0.0,moderate
CAP29969,GAR083,2024-12-28,Saturday,7,4,3,0.571,0,1.81,0.0,moderate
CAP29970,GAR083,2024-12-29,Sunday,7,3,4,0.429,0,1.88,0.0,moderate
CAP29971,GAR083,2024-12-30,Monday,7,5,2,0.714,3,1.92,0.5,high
CAP29972,GAR083,2024-12-31,Tuesday,7,6,1,0.857,2,2.12,2.58,high
CAP29973,GAR083,2025-01-01,Wednesday,7,5,2,0.714,3,2.24,0.5,high
CAP29974,GAR083,2025-01-02,Thursday,7,3,4,0.429,0,2.17,0.0,moderate
CAP29975,GAR083,2025-01-03,Friday,7,4,3,0.571,0,2.13,0.0,moderate
CAP29976,GAR083,2025-01-04,Saturday,7,3,4,0.429,0,1.63,0.0,moderate
CAP29977,GAR083,2025-01-05,Sunday,7,1,6,0.143,0,2.14,0.0,low
CAP29978,GAR083,2025-01-06,Monday,7,6,1,0.857,10,2.05,4.25,high
CAP29979,GAR083,2025-01-07,Tuesday,7,4,3,0.571,0,2.47,0.0,moderate
CAP29980,GAR083,2025-01-08,Wednesday,7,5,2,0.714,4,2.38,0.79,high
CAP29981,GAR083,2025-01-09,Thursday,7,6,1,0.857,8,2.3,3.6,high
CAP29982,GAR083,2025-01-10,Friday,7,5,2,0.714,3,2.27,0.44,high
CAP29983,GAR083,2025-01-11,Saturday,7,5,2,0.714,3,2.38,0.53,high
CAP29984,GAR083,2025-01-12,Sunday,7,3,4,0.429,0,2.58,0.0,moderate
CAP29985,GAR083,2025-01-13,Monday,7,6,1,0.857,7,2.32,3.53,high
CAP29986,GAR083,2025-01-14,Tuesday,7,4,3,0.571,0,2.47,0.0,moderate
CAP29987,GAR083,2025-01-15,Wednesday,7,6,1,0.857,8,2.3,2.83,high
CAP29988,GAR083,2025-01-16,Thursday,7,4,3,0.571,0,2.63,0.0,moderate
CAP29989,GAR083,2025-01-17,Friday,7,4,3,0.571,0,1.8,0.0,moderate
CAP29990,GAR083,2025-01-18,Saturday,7,3,4,0.429,0,1.41,0.0,moderate
CAP29991,GAR083,2025-01-19,Sunday,7,2,5,0.286,0,1.98,0.0,low
CAP29992,GAR083,2025-01-20,Monday,7,5,2,0.714,2,2.09,0.3,high
CAP29993,GAR083,2025-01-21,Tuesday,7,5,2,0.714,1,2.28,0.19,high
CAP29994,GAR083,2025-01-22,Wednesday,7,5,2,0.714,4,2.14,0.73,high
CAP29995,GAR083,2025-01-23,Thursday,7,5,2,0.714,5,1.77,0.8,high
CAP29996,GAR083,2025-01-24,Friday,7,5,2,0.714,4,2.37,0.74,high
CAP29997,GAR083,2025-01-25,Saturday,7,2,5,0.286,0,2.08,0.0,low
CAP29998,GAR083,2025-01-26,Sunday,7,3,4,0.429,0,2.25,0.0,moderate
CAP29999,GAR083,2025-01-27,Monday,7,7,0,1.0,10,2.29,3.7,very_high
CAP30000,GAR083,2025-01-28,Tuesday,7,4,3,0.571,0,2.36,0.0,moderate
CAP30001,GAR083,2025-01-29,Wednesday,7,6,1,0.857,3,1.94,2.84,high
CAP30002,GAR083,2025-01-30,Thursday,7,5,2,0.714,2,2.23,0.3,high
CAP30003,GAR083,2025-01-31,Friday,7,7,0,1.0,8,2.6,4.5,very_high
CAP30004,GAR083,2025-02-01,Saturday,7,4,3,0.571,0,2.01,0.0,moderate
CAP30005,GAR083,2025-02-02,Sunday,7,3,4,0.429,0,2.14,0.0,moderate
CAP30006,GAR083,2025-02-03,Monday,7,4,3,0.571,0,1.66,0.0,moderate
CAP30007,GAR083,2025-02-04,Tuesday,7,6,1,0.857,7,2.19,3.36,high
CAP30008,GAR083,2025-02-05,Wednesday,7,5,2,0.714,4,2.34,0.7,high
CAP30009,GAR083,2025-02-06,Thursday,7,2,5,0.286,0,2.43,0.0,low
CAP30010,GAR083,2025-02-07,Friday,7,5,2,0.714,3,2.0,0.38,high
CAP30011,GAR083,2025-02-08,Saturday,7,1,6,0.143,0,1.94,0.0,low
CAP30012,GAR083,2025-02-09,Sunday,7,3,4,0.429,0,2.12,0.0,moderate
CAP30013,GAR083,2025-02-10,Monday,7,2,5,0.286,0,1.73,0.0,low
CAP30014,GAR083,2025-02-11,Tuesday,7,2,5,0.286,0,2.09,0.0,low
CAP30015,GAR083,2025-02-12,Wednesday,7,3,4,0.429,0,2.1,0.0,moderate
CAP30016,GAR083,2025-02-13,Thursday,7,3,4,0.429,0,1.83,0.0,moderate
CAP30017,GAR083,2025-02-14,Friday,7,2,5,0.286,0,2.03,0.0,low
CAP30018,GAR083,2025-02-15,Saturday,7,4,3,0.571,0,2.13,0.0,moderate
CAP30019,GAR083,2025-02-16,Sunday,7,2,5,0.286,0,2.01,0.0,low
CAP30020,GAR083,2025-02-17,Monday,7,2,5,0.286,0,2.52,0.0,low
CAP30021,GAR083,2025-02-18,Tuesday,7,4,3,0.571,0,2.38,0.0,moderate
CAP30022,GAR083,2025-02-19,Wednesday,7,5,2,0.714,4,2.36,0.65,high
CAP30023,GAR083,2025-02-20,Thursday,7,3,4,0.429,0,1.79,0.0,moderate
CAP30024,GAR083,2025-02-21,Friday,7,3,4,0.429,0,2.07,0.0,moderate
CAP30025,GAR083,2025-02-22,Saturday,7,1,6,0.143,0,1.86,0.0,low
CAP30026,GAR083,2025-02-23,Sunday,7,2,5,0.286,0,2.37,0.0,low
CAP30027,GAR083,2025-02-24,Monday,7,4,3,0.571,0,1.58,0.0,moderate
CAP30028,GAR083,2025-02-25,Tuesday,7,5,2,0.714,2,2.41,0.32,high
CAP30029,GAR083,2025-02-26,Wednesday,7,3,4,0.429,0,1.75,0.0,moderate
CAP30030,GAR083,2025-02-27,Thursday,7,5,2,0.714,3,1.92,0.47,high
CAP30031,GAR083,2025-02-28,Friday,7,3,4,0.429,0,1.94,0.0,moderate
CAP30032,GAR083,2025-03-01,Saturday,7,1,6,0.143,0,1.94,0.0,low
CAP30033,GAR083,2025-03-02,Sunday,7,1,6,0.143,0,2.08,0.0,low
CAP30034,GAR083,2025-03-03,Monday,7,2,5,0.286,0,2.07,0.0,low
CAP30035,GAR083,2025-03-04,Tuesday,7,6,1,0.857,8,2.33,3.75,high
CAP30036,GAR083,2025-03-05,Wednesday,7,7,0,1.0,3,2.14,2.87,very_high
CAP30037,GAR083,2025-03-06,Thursday,7,2,5,0.286,0,1.86,0.0,low
CAP30038,GAR083,2025-03-07,Friday,7,5,2,0.714,1,2.19,0.14,high
CAP30039,GAR083,2025-03-08,Saturday,7,2,5,0.286,0,2.53,0.0,low
CAP30040,GAR083,2025-03-09,Sunday,7,1,6,0.143,0,2.2,0.0,low
CAP30041,GAR083,2025-03-10,Monday,7,4,3,0.571,0,2.0,0.0,moderate
CAP30042,GAR083,2025-03-11,Tuesday,7,6,1,0.857,8,2.52,3.96,high
CAP30043,GAR083,2025-03-12,Wednesday,7,2,5,0.286,0,1.9,0.0,low
CAP30044,GAR083,2025-03-13,Thursday,7,3,4,0.429,0,2.25,0.0,moderate
CAP30045,GAR083,2025-03-14,Friday,7,4,3,0.571,0,2.15,0.0,moderate
CAP30046,GAR083,2025-03-15,Saturday,7,4,3,0.571,0,2.3,0.0,moderate
CAP30047,GAR083,2025-03-16,Sunday,7,4,3,0.571,0,2.03,0.0,moderate
CAP30048,GAR083,2025-03-17,Monday,7,6,1,0.857,6,2.11,3.36,high
CAP30049,GAR083,2025-03-18,Tuesday,7,4,3,0.571,0,2.12,0.0,moderate
CAP30050,GAR083,2025-03-19,Wednesday,7,3,4,0.429,0,2.17,0.0,moderate
CAP30051,GAR083,2025-03-20,Thursday,7,5,2,0.714,1,2.36,0.18,high
CAP30052,GAR083,2025-03-21,Friday,7,2,5,0.286,0,1.94,0.0,low
CAP30053,GAR083,2025-03-22,Saturday,7,3,4,0.429,0,2.24,0.0,moderate
CAP30054,GAR083,2025-03-23,Sunday,7,5,2,0.714,2,1.9,0.24,high
CAP30055,GAR083,2025-03-24,Monday,7,2,5,0.286,0,2.19,0.0,low
CAP30056,GAR083,2025-03-25,Tuesday,7,3,4,0.429,0,2.28,0.0,moderate
CAP30057,GAR083,2025-03-26,Wednesday,7,6,1,0.857,3,1.92,2.6,high
CAP30058,GAR083,2025-03-27,Thursday,7,4,3,0.571,0,2.04,0.0,moderate
CAP30059,GAR083,2025-03-28,Friday,7,4,3,0.571,0,2.03,0.0,moderate
CAP30060,GAR083,2025-03-29,Saturday,7,2,5,0.286,0,2.2,0.0,low
CAP30061,GAR083,2025-03-30,Sunday,7,3,4,0.429,0,1.83,0.0,moderate
CAP30062,GAR083,2025-03-31,Monday,7,7,0,1.0,5,2.25,3.33,very_high
CAP30063,GAR083,2025-04-01,Tuesday,7,5,2,0.714,3,1.91,0.47,high
CAP30064,GAR083,2025-04-02,Wednesday,7,5,2,0.714,4,2.32,0.77,high
CAP30065,GAR083,2025-04-03,Thursday,7,4,3,0.571,0,2.23,0.0,moderate
CAP30066,GAR083,2025-04-04,Friday,7,4,3,0.571,0,2.34,0.0,moderate
CAP30067,GAR083,2025-04-05,Saturday,7,2,5,0.286,0,2.4,0.0,low
CAP30068,GAR083,2025-04-06,Sunday,7,3,4,0.429,0,2.06,0.0,moderate
CAP30069,GAR083,2025-04-07,Monday,7,6,1,0.857,7,2.19,4.02,high
CAP30070,GAR083,2025-04-08,Tuesday,7,4,3,0.571,0,1.8,0.0,moderate
CAP30071,GAR083,2025-04-09,Wednesday,7,4,3,0.571,0,1.75,0.0,moderate
CAP30072,GAR083,2025-04-10,Thursday,7,2,5,0.286,0,2.19,0.0,low
CAP30073,GAR083,2025-04-11,Friday,7,4,3,0.571,0,2.5,0.0,moderate
CAP30074,GAR083,2025-04-12,Saturday,7,3,4,0.429,0,2.39,0.0,moderate
CAP30075,GAR083,2025-04-13,Sunday,7,3,4,0.429,0,2.36,0.0,moderate
CAP30076,GAR083,2025-04-14,Monday,7,5,2,0.714,3,2.44,0.46,high
CAP30077,GAR083,2025-04-15,Tuesday,7,5,2,0.714,1,2.09,0.13,high
CAP30078,GAR083,2025-04-16,Wednesday,7,6,1,0.857,5,2.41,3.31,high
CAP30079,GAR083,2025-04-17,Thursday,7,4,3,0.571,0,2.03,0.0,moderate
CAP30080,GAR083,2025-04-18,Friday,7,6,1,0.857,8,2.46,4.03,high
CAP30081,GAR083,2025-04-19,Saturday,7,3,4,0.429,0,2.0,0.0,moderate
CAP30082,GAR083,2025-04-20,Sunday,7,2,5,0.286,0,1.79,0.0,low
CAP30083,GAR083,2025-04-21,Monday,7,6,1,0.857,6,2.42,2.72,high
CAP30084,GAR083,2025-04-22,Tuesday,7,4,3,0.571,0,2.16,0.0,moderate
CAP30085,GAR083,2025-04-23,Wednesday,7,4,3,0.571,0,2.43,0.0,moderate
CAP30086,GAR083,2025-04-24,Thursday,7,3,4,0.429,0,2.07,0.0,moderate
CAP30087,GAR083,2025-04-25,Friday,7,5,2,0.714,3,2.07,0.41,high
CAP30088,GAR083,2025-04-26,Saturday,7,2,5,0.286,0,1.94,0.0,low
CAP30089,GAR083,2025-04-27,Sunday,7,2,5,0.286,0,1.73,0.0,low
CAP30090,GAR083,2025-04-28,Monday,7,3,4,0.429,0,2.06,0.0,moderate
CAP30091,GAR083,2025-04-29,Tuesday,7,4,3,0.571,0,1.87,0.0,moderate
CAP30092,GAR083,2025-04-30,Wednesday,7,0,7,0.0,0,1.9,0.0,low
CAP30093,GAR083,2025-05-01,Thursday,7,3,4,0.429,0,2.0,0.0,moderate
CAP30094,GAR083,2025-05-02,Friday,7,5,2,0.714,5,2.52,1.06,high
CAP30095,GAR083,2025-05-03,Saturday,7,2,5,0.286,0,2.06,0.0,low
CAP30096,GAR083,2025-05-04,Sunday,7,0,7,0.0,0,2.21,0.0,low
CAP30097,GAR083,2025-05-05,Monday,7,4,3,0.571,0,2.04,0.0,moderate
CAP30098,GAR083,2025-05-06,Tuesday,7,6,1,0.857,4,2.44,3.11,high
CAP30099,GAR083,2025-05-07,Wednesday,7,5,2,0.714,6,2.03,0.81,high
CAP30100,GAR083,2025-05-08,Thursday,7,4,3,0.571,0,2.39,0.0,moderate
CAP30101,GAR083,2025-05-09,Friday,7,5,2,0.714,2,1.9,0.24,high
CAP30102,GAR083,2025-05-10,Saturday,7,2,5,0.286,0,2.44,0.0,low
CAP30103,GAR083,2025-05-11,Sunday,7,2,5,0.286,0,1.94,0.0,low
CAP30104,GAR083,2025-05-12,Monday,7,5,2,0.714,2,2.21,0.26,high
CAP30105,GAR083,2025-05-13,Tuesday,7,2,5,0.286,0,2.15,0.0,low
CAP30106,GAR083,2025-05-14,Wednesday,7,4,3,0.571,0,2.35,0.0,moderate
